order_id,customer_id,customer_name,product_id,product_name,product_category,country,payment_type,city,qty,price,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,datetime
7363,51,Zoe,17,Graphics Card,electronics,UK,Debit Card,Manchester,4,1120.0,Argos,17363,Y,N/A,2022-05-31 03:31:25
7364,88,Liam,78,DIY Guide,books,USA,Credit Card,LA,13,234.0,Amazon,17364,N,Network Issue,2021-09-06 16:40:12
7365,64,Marcus,49,Dishwasher,home appliances,USA,Debit Card,New York,10,3000.0,Ali Express,17365,N,Network Issue,2023-02-26 19:27:14
7366,21,Victor,40,Refrigerator,home appliances,USA,Credit Card,New York,9,4500.0,Amazon,17366,Y,N/A,2024-01-17 19:52:55
7367,95,Simon,68,Fantasy Book,books,UK,Cryptocurrency,London,5,180.0,Argos,17367,Y,N/A,2024-03-12 00:44:05
7368,74,Xavier,33,Gloves,clothing,UK,Debit Card,Manchester,5,50.0,Argos,17368,Y,N/A,2020-11-21 01:36:49
7369,58,Gavin,39,Pajamas,clothing,Germany,Debit Card,Berlin,8,144.0,Ebay,17369,Y,N/A,2021-10-27 15:16:18
7370,37,Lucas,20,T-Shirt,clothing,Germany,Debit Card,Berlin,2,56.0,Ebay,17370,Y,N/A,2020-07-07 11:22:54
7371,33,Harry,65,Self-Help Book,books,Germany,Debit Card,Berlin,8,384.0,Ebay,17371,Y,N/A,2021-01-26 04:09:58
7372,88,Liam,63,Thriller Book,books,UK,Cryptocurrency,London,1,21.0,Argos,17372,Y,N/A,2023-02-25 03:35:52
7373,24,Yara,65,Self-Help Book,books,UK,Cryptocurrency,London,5,240.0,Argos,17373,Y,N/A,2023-11-16 01:48:13
7374,42,Quinn,66,Textbook,books,UK,Debit Card,Manchester,5,105.0,Argos,17374,Y,N/A,2020-07-12 02:20:52
7375,85,Isla,82,Tennis Racket,sports,Germany,Debit Card,Hamburg,7,273.0,Ali Express,17375,Y,N/A,2023-11-19 06:55:50
7376,3,Daisy,5,Bluetooth Headphones,electronics,Germany,Debit Card,Berlin,9,1926.0,Ebay,17376,Y,N/A,2023-10-16 04:31:47
7377,34,Isabelle,74,Philosophy Book,books,USA,Debit Card,New York,8,296.0,Ali Express,17377,Y,N/A,2023-08-09 17:35:44
7378,60,Ivan,74,Philosophy Book,books,UK,Debit Card,Manchester,5,185.0,Ali Express,17378,Y,N/A,2024-08-17 03:57:34
7379,13,Noah,42,Microwave Oven,home appliances,UK,Cryptocurrency,London,1,52.0,Argos,17379,Y,N/A,2023-09-14 00:45:38
7380,25,Zach,55,Air Purifier,home appliances,USA,Debit Card,New York,12,1836.0,Amazon,17380,Y,N/A,2023-07-02 16:59:11
7381,44,Samuel,56,Juicer,home appliances,USA,Credit Card,LA,5,785.0,Amazon,17381,Y,N/A,2020-06-30 16:38:58
7382,91,Olivia,88,Golf Club,sports,UK,Debit Card,Manchester,4,56.0,Argos,17382,Y,N/A,2023-10-06 03:43:19
7383,64,Marcus,69,History Book,books,India,PayPal,New Delhi,1,4.75,Ali Express,17383,Y,N/A,2024-02-07 10:06:07
7384,22,Wendy,81,Basketball,sports,UK,Cryptocurrency,London,4,60.0,Argos,17384,Y,N/A,2022-09-08 01:16:44
7385,37,Lucas,12,Router,electronics,UK,Cryptocurrency,London,5,500.0,Argos,17385,N,Network Issue,2023-06-14 03:32:32
7386,60,Ivan,70,Cookbook,books,USA,Credit Card,LA,8,136.0,Amazon,17386,N,Incufficient Funds,2021-09-13 17:58:43
7387,33,Null,76,Null,...,UK,Cryptocurrency,...,,,Argos,17387,Y,N/A,2020-03-21 02:25:05
7388,71,Ursula,76,Business Book,books,USA,Credit Card,LA,3,285.0,Amazon,17388,Y,N/A,2020-06-25 00:27:21
7389,31,Frank,33,Gloves,clothing,UK,Debit Card,Manchester,1,10.0,Argos,17389,Y,N/A,2024-06-27 00:01:00
7390,20,Uma,89,Yoga Mat,sports,USA,Debit Card,New York,11,231.0,Amazon,17390,N,Insufficient Funds,2024-04-08 18:54:25
7391,16,Quinn,9,Action Camera,electronics,USA,Debit Card,New York,14,2800.0,Ali Express,17391,Y,N/A,2021-06-16 06:51:39
7392,67,Paige,22,Hoodie,clothing,UK,Cryptocurrency,London,2,46.0,Argos,17392,Y,N/A,2020-06-14 02:39:39
7393,49,Null,59,_-,!@$@,UK,Cryptocurrency,!@$@,,,Argos,17393,Y,N/A,2020-12-17 18:07:54
7394,8,Irene,14,External Hard Drive,electronics,UK,Cryptocurrency,London,1,80.0,Argos,17394,Y,N/A,2023-12-15 01:48:21
7395,79,Clara,86,Hockey Stick,sports,Germany,Debit Card,Hamburg,3,48.0,Ebay,17395,Y,N/A,2021-04-05 04:37:05
7396,2,Charlie,70,Cookbook,books,UK,Cryptocurrency,London,4,68.0,Argos,17396,Y,N/A,2021-09-29 02:50:54
7397,22,None,58,None,"",Germany,Debit Card,!@$@,,,Ali Express,17397,Y,N/A,2021-05-24 20:33:25
7398,12,Mia,52,Water Heater,home appliances,India,PayPal,New Delhi,4,309.0,Ali Express,17398,Y,N/A,2024-12-26 11:26:50
7399,2,Charlie,77,Health and Fitness Book,books,UK,Cryptocurrency,London,4,160.0,Argos,17399,Y,N/A,2023-08-07 02:33:52
7400,8,Irene,55,Air Purifier,home appliances,UK,Debit Card,Manchester,1,153.0,Argos,17400,Y,N/A,2021-06-20 03:33:16
7401,57,Felicity,89,Yoga Mat,sports,USA,Credit Card,LA,3,63.0,Amazon,17401,Y,N/A,2021-12-29 16:59:00
7402,87,Kylie,15,Keyboard,electronics,USA,Debit Card,New York,11,990.0,Amazon,17402,N,Incufficient Funds,2024-03-05 18:18:51
7403,93,Quentin,21,Jeans,clothing,Germany,Debit Card,Hamburg,8,560.0,Ebay,17403,N,Insufficient Funds,2023-02-20 03:28:13
7404,13,Noah,69,History Book,books,UK,Cryptocurrency,London,3,57.0,Argos,17404,N,Network Issue,2024-03-25 01:18:44
7405,45,Tessa,62,Mystery Book,books,UK,Cryptocurrency,London,1,33.0,Argos,17405,Y,N/A,2021-03-20 00:38:13
7406,6,Grace,81,Basketball,sports,Germany,Debit Card,Berlin,7,105.0,Ebay,17406,Y,N/A,2020-02-18 04:07:03
7407,75,Yasmine,52,Water Heater,home appliances,UK,Cryptocurrency,Manchester,2,618.0,Argos,17407,N,Insufficient Funds,2023-01-13 02:16:33
7408,46,Ulrich,1,Laptop,electronics,India,PayPal,New Delhi,1,175.0,Ali Express,17408,Y,N/A,2023-12-12 10:02:24
7409,79,Clara,40,Refrigerator,home appliances,India,PayPal,New Delhi,4,500.0,Ali Express,17409,Y,N/A,2021-08-21 10:38:25
7410,92,Patrick,70,Cookbook,books,USA,Credit Card,New York,13,221.0,Amazon,17410,N,Card Expired,2020-12-02 04:50:57
7411,59,Hazel,41,Washing Machine,home appliances,UK,Cryptocurrency,London,4,1600.0,Argos,17411,Y,N/A,2023-01-03 00:10:10
7412,24,Yara,24,Formal Shirt,clothing,India,Debit Card,Mumbai,2,64.5,Ebay,17412,Y,N/A,2020-06-30 11:04:50
7413,99,Whitney,13,Monitor,electronics,USA,Credit Card,LA,1,250.0,Amazon,17413,N,Insufficient Funds,2020-03-19 16:59:16
7414,81,Eliza,55,Air Purifier,home appliances,USA,Credit Card,LA,12,1836.0,Amazon,17414,Y,N/A,2020-02-10 14:47:52
7415,71,Ursula,29,Sweater,clothing,India,Debit Card,Mumbai,3,27.75,Ebay,17415,Y,N/A,2023-11-21 18:48:18
7416,20,Uma,70,Cookbook,books,UK,Debit Card,Manchester,2,34.0,Argos,17416,Y,N/A,2022-09-29 18:39:05
7417,51,Zoe,38,Sportswear,clothing,USA,Debit Card,New York,14,168.0,Amazon,17417,Y,N/A,2024-02-17 08:40:45
7418,78,Brandon,12,Router,electronics,USA,Credit Card,LA,1,100.0,Amazon,17418,N,Incufficient Funds,2023-08-04 18:14:12
7419,36,Kate,17,Graphics Card,electronics,Germany,Debit Card,Hamburg,6,1680.0,Ebay,17419,Y,N/A,2023-10-04 07:09:57
7420,60,Ivan,49,Dishwasher,home appliances,UK,Cryptocurrency,London,3,900.0,Argos,17420,Y,N/A,2022-01-21 00:23:40
7421,51,Zoe,30,Tracksuit,clothing,USA,Credit Card,LA,1,80.0,Amazon,17421,Y,N/A,2021-08-24 16:48:45
7422,93,Quentin,18,Printer,electronics,UK,Debit Card,Manchester,5,1500.0,Argos,17422,Y,N/A,2021-12-15 12:10:10
7423,69,Sarah,30,Tracksuit,clothing,USA,Debit Card,New York,11,880.0,Amazon,17423,Y,N/A,2020-02-22 10:14:40
7424,15,Paul,10,Power Bank,electronics,USA,Credit Card,LA,11,1100.0,Amazon,17424,Y,N/A,2022-03-03 16:43:47
7425,14,Olivia,73,Poetry Book,books,UK,Debit Card,Manchester,3,117.0,Argos,17425,Y,N/A,2023-11-30 02:02:42
7426,92,Patrick,81,Basketball,sports,USA,Credit Card,New York,2,30.0,Amazon,17426,Y,N/A,2020-07-02 18:47:25
7427,30,Emily,1,Laptop,electronics,Germany,Debit Card,Hamburg,4,2800.0,Ebay,17427,Y,N/A,2021-11-13 06:41:59
7428,40,Ophelia,12,Router,electronics,UK,Debit Card,Manchester,2,200.0,Ali Express,17428,Y,N/A,2020-04-15 01:35:39
7429,89,Melissa,73,Poetry Book,books,Germany,Debit Card,Berlin,3,117.0,Ebay,17429,N,Insufficient Funds,2020-07-04 03:18:40
7430,79,Clara,25,Skirt,clothing,USA,Credit Card,LA,10,200.0,Amazon,17430,Y,N/A,2022-09-06 19:53:17
7431,29,Daniel,5,Bluetooth Headphones,electronics,USA,Credit Card,New York,12,2568.0,Amazon,17431,Y,N/A,2021-06-02 18:54:10
7432,80,Derek,72,Graphic Novel,books,UK,Debit Card,Manchester,5,185.0,Ali Express,17432,Y,N/A,2020-08-22 00:33:24
7433,28,Chloe,80,Soccer Ball,sports,USA,Credit Card,LA,11,374.0,Amazon,17433,Y,N/A,2020-10-20 19:09:45
7434,77,Abigail,7,Gaming Console,electronics,UK,Debit Card,Manchester,3,600.0,Ebay,17434,Y,N/A,2024-02-11 01:37:43
7435,14,Olivia,23,Jacket,clothing,India,PayPal,New Delhi,1,26.0,Ali Express,17435,Y,N/A,2024-04-24 11:44:26
7436,24,Yara,82,Tennis Racket,sports,UK,Debit Card,Manchester,2,78.0,Ebay,17436,N,Insufficient Funds,2024-01-03 01:28:34
7437,28,Chloe,51,Ceiling Fan,home appliances,Germany,Debit Card,Hamburg,5,1100.0,Ebay,17437,Y,N/A,2020-07-29 03:28:40
7438,82,Fabian,1,Laptop,electronics,USA,Debit Card,New York,4,2800.0,Amazon,17438,N,Incufficient Funds,2024-12-21 19:14:07
7439,4,Edward,10,Power Bank,electronics,Germany,Debit Card,Hamburg,3,300.0,Ebay,17439,Y,N/A,2020-07-12 04:02:12
7440,44,Samuel,1,Laptop,electronics,Germany,Debit Card,Berlin,4,2800.0,Ebay,17440,Y,N/A,2022-12-29 04:55:12
7441,93,Quentin,44,Vacuum Cleaner,home appliances,India,Debit Card,Mumbai,1,12.0,Ali Express,17441,Y,N/A,2024-03-17 10:53:04
7442,72,Veronica,57,Iron,home appliances,UK,Cryptocurrency,London,3,390.0,Argos,17442,Y,N/A,2021-10-08 02:23:33
7443,93,Quentin,23,Jacket,clothing,Germany,Debit Card,Berlin,7,728.0,Ebay,17443,Y,N/A,2021-03-15 05:20:55
7444,8,Irene,52,Water Heater,home appliances,UK,Debit Card,Manchester,3,927.0,Argos,17444,Y,N/A,2021-03-04 01:58:30
7445,95,Simon,34,Scarf,clothing,UK,Cryptocurrency,London,3,90.0,Argos,17445,Y,N/A,2021-06-29 03:04:02
7446,12,Mia,86,Hockey Stick,sports,India,Debit Card,Mumbai,2,8.0,Ali Express,17446,N,Insufficient Funds,2020-10-25 12:31:52
7447,96,Taylor,75,Psychology Book,books,USA,Credit Card,LA,5,175.0,Amazon,17447,N,Incufficient Funds,2022-10-09 19:36:04
7448,23,Xavier,89,Yoga Mat,sports,Germany,Debit Card,Berlin,5,105.0,Ebay,17448,Y,N/A,2022-01-03 05:28:41
7449,38,Molly,12,Router,electronics,USA,Debit Card,New York,4,400.0,Ali Express,17449,Y,N/A,2020-01-01 18:39:18
7450,86,Jason,17,Graphics Card,electronics,India,PayPal,New Delhi,2,140.0,Ali Express,17450,Y,N/A,2020-01-27 10:34:53
7451,90,Noah,67,Children's Book,books,Germany,Debit Card,Hamburg,7,679.0,Ebay,17451,Y,N/A,2021-01-14 03:41:16
7452,81,Eliza,56,Juicer,home appliances,USA,Debit Card,New York,11,1727.0,Amazon,17452,Y,N/A,2023-11-25 18:11:59
7453,35,Jacob,2,Tablet,electronics,USA,Debit Card,New York,9,4950.0,Amazon,17453,Y,N/A,2023-11-17 18:04:12
7454,72,Veronica,48,Coffee Maker,home appliances,Germany,Debit Card,Hamburg,4,180.0,Ebay,17454,Y,N/A,2023-05-05 05:49:12
7455,10,Karen,66,Textbook,books,UK,Cryptocurrency,Manchester,5,105.0,Argos,17455,N,Insufficient Funds,2022-06-26 03:54:53
7456,55,Diana,70,Cookbook,books,UK,Debit Card,Manchester,5,85.0,Argos,17456,Y,N/A,2024-03-31 02:47:49
7457,8,Irene,52,Water Heater,home appliances,UK,Cryptocurrency,London,4,1236.0,Argos,17457,Y,N/A,2023-02-25 02:30:33
7458,19,Tina,46,Blender,home appliances,UK,Debit Card,Manchester,4,644.0,Ali Express,17458,N,Network Issue,2023-12-12 00:40:09
7459,88,Liam,65,Self-Help Book,books,India,Debit Card,Mumbai,2,24.0,Ali Express,17459,Y,N/A,2024-01-22 11:53:47
7460,33,Harry,55,Air Purifier,home appliances,USA,Credit Card,LA,13,1989.0,Amazon,17460,N,Incufficient Funds,2024-06-05 16:49:02
7461,20,Uma,2,Tablet,electronics,Germany,Debit Card,Berlin,3,1650.0,Ebay,17461,Y,N/A,2024-12-18 06:38:09
7462,15,Paul,38,Sportswear,clothing,USA,Debit Card,New York,6,72.0,Amazon,17462,Y,N/A,2024-11-11 19:34:16
7463,59,Hazel,44,Vacuum Cleaner,home appliances,UK,Debit Card,Manchester,3,144.0,Argos,17463,Y,N/A,2020-04-26 00:36:00
7464,95,Simon,44,Vacuum Cleaner,home appliances,India,PayPal,New Delhi,3,36.0,Ali Express,17464,Y,N/A,2020-11-08 11:40:17
7465,4,Edward,87,Table Tennis Paddle,sports,USA,Debit Card,New York,2,136.0,Ali Express,17465,N,Network Issue,2021-07-22 19:32:15
7466,10,Karen,46,Blender,home appliances,UK,Debit Card,Manchester,4,644.0,Ebay,17466,Y,N/A,2022-01-01 19:32:48
7467,67,"",33,...,None,USA,Debit Card,-1,,,Amazon,17467,Y,N/A,2024-01-05 19:33:24
7468,48,Walter,14,External Hard Drive,electronics,India,PayPal,New Delhi,2,40.0,Ali Express,17468,Y,N/A,2021-07-24 11:06:57
7469,60,Ivan,71,Travel Guide,books,UK,Debit Card,Manchester,3,261.0,Argos,17469,Y,N/A,2024-09-25 01:47:08
7470,14,Olivia,3,Desktop PC,electronics,USA,Credit Card,LA,1,800.0,Amazon,17470,N,Incufficient Funds,2023-11-02 18:55:22
7471,19,Tina,39,Pajamas,clothing,India,PayPal,New Delhi,2,9.0,Ali Express,17471,Y,N/A,2023-05-30 12:23:01
7472,48,Walter,69,History Book,books,India,Debit Card,Mumbai,4,19.0,Ali Express,17472,N,Network error,2024-02-07 12:57:04
7473,30,Emily,5,Bluetooth Headphones,electronics,UK,Debit Card,Manchester,1,214.0,Ali Express,17473,Y,N/A,2024-08-29 13:18:15
7474,64,Marcus,74,Philosophy Book,books,UK,Cryptocurrency,London,2,74.0,Argos,17474,Y,N/A,2023-11-10 22:04:39
7475,62,Kyle,43,Air Conditioner,home appliances,Germany,Debit Card,Berlin,4,304.0,Ebay,17475,Y,N/A,2023-01-14 03:58:10
7476,43,Ruby,30,Tracksuit,clothing,USA,Credit Card,LA,9,720.0,Amazon,17476,Y,N/A,2024-06-05 17:09:40
7477,56,Ethan,67,Children's Book,books,UK,Debit Card,Manchester,4,388.0,Ebay,17477,N,Network Issue,2021-08-22 03:18:53
7478,99,Whitney,37,Belt,clothing,USA,Debit Card,New York,2,110.0,Ali Express,17478,Y,N/A,2023-10-26 16:10:59
7479,55,Diana,65,Self-Help Book,books,UK,Cryptocurrency,London,1,48.0,Argos,17479,Y,N/A,2020-07-05 01:55:46
7480,28,Null,79,None,Null,Germany,Debit Card,"",,,Ebay,17480,Y,N/A,2022-10-12 06:54:42
7481,45,Tessa,79,Encyclopedia,books,UK,Cryptocurrency,London,4,72.0,Argos,17481,Y,N/A,2022-06-30 10:15:30
7482,97,Ulrika,48,Coffee Maker,home appliances,USA,Credit Card,LA,2,90.0,Amazon,17482,N,Insufficient Funds,2021-09-01 17:57:17
7483,42,Quinn,14,External Hard Drive,electronics,Germany,Debit Card,Hamburg,3,240.0,Ebay,17483,Y,N/A,2021-07-30 03:33:44
7484,12,Mia,82,Tennis Racket,sports,India,PayPal,New Delhi,4,39.0,Ali Express,17484,Y,N/A,2023-01-29 10:32:37
7485,89,Melissa,79,Encyclopedia,books,UK,Debit Card,Manchester,2,36.0,Ebay,17485,Y,N/A,2021-02-18 00:11:22
7486,48,Walter,41,Washing Machine,home appliances,UK,Debit Card,Manchester,5,2000.0,Ebay,17486,Y,N/A,2023-12-13 03:57:20
7487,23,Xavier,67,Children's Book,books,USA,Credit Card,New York,12,1164.0,Amazon,17487,N,Incufficient Funds,2022-06-22 17:40:11
7488,39,Nathan,5,Bluetooth Headphones,electronics,USA,Credit Card,LA,4,856.0,Amazon,17488,Y,N/A,2022-01-01 18:42:48
7489,90,Noah,44,Vacuum Cleaner,home appliances,UK,Debit Card,Manchester,2,96.0,Ali Express,17489,Y,N/A,2022-03-31 02:02:32
7490,25,Zach,32,Hat,clothing,USA,Debit Card,New York,5,100.0,Amazon,17490,Y,N/A,2024-01-20 16:47:31
7491,86,Jason,19,Drone,electronics,Germany,Debit Card,Hamburg,5,1580.0,Ebay,17491,N,Insufficient Funds,2021-09-22 06:48:58
7492,97,Ulrika,14,External Hard Drive,electronics,UK,Debit Card,Manchester,5,400.0,Argos,17492,Y,N/A,2023-02-01 00:35:59
7493,63,Laura,71,Travel Guide,books,Germany,Debit Card,Hamburg,3,261.0,Ali Express,17493,Y,N/A,2022-08-15 03:36:20
7494,68,Riley,77,Health and Fitness Book,books,USA,Credit Card,LA,13,520.0,Amazon,17494,Y,N/A,2022-07-31 21:05:06
7495,98,Victor,21,Jeans,clothing,Germany,Debit Card,Hamburg,4,280.0,Ebay,17495,Y,N/A,2022-04-21 06:55:57
7496,31,Frank,43,Air Conditioner,home appliances,Germany,Debit Card,Hamburg,3,228.0,Ebay,17496,Y,N/A,2021-07-24 04:57:02
7497,11,Liam,29,Sweater,clothing,UK,Cryptocurrency,Manchester,5,185.0,Argos,17497,Y,N/A,2020-01-20 01:38:50
7498,18,Steve,48,Coffee Maker,home appliances,UK,Cryptocurrency,London,5,225.0,Argos,17498,Y,N/A,2023-08-05 02:30:01
7499,21,Victor,5,Bluetooth Headphones,electronics,USA,Debit Card,New York,6,1284.0,Ali Express,17499,Y,N/A,2022-02-04 19:29:27
7500,45,Tessa,67,Children's Book,books,UK,Debit Card,Manchester,5,485.0,Ebay,17500,Y,N/A,2023-03-22 01:05:47
7501,26,Amanda,25,Skirt,clothing,Germany,Debit Card,Berlin,6,120.0,Ebay,17501,Y,N/A,2021-11-11 03:38:45
7502,92,Patrick,73,Poetry Book,books,Germany,Debit Card,Berlin,3,117.0,Ebay,17502,Y,N/A,2024-09-03 06:19:54
7503,33,Harry,26,Dress,clothing,Germany,Debit Card,Hamburg,9,405.0,Ebay,17503,Y,N/A,2022-04-22 06:15:14
7504,21,Victor,2,Tablet,electronics,Germany,Debit Card,Hamburg,9,4950.0,Ali Express,17504,Y,N/A,2021-12-31 03:27:20
7505,12,Mia,11,Smart Speaker,electronics,UK,Cryptocurrency,London,3,900.0,Argos,17505,Y,N/A,2023-11-07 02:06:02
7506,73,William,59,Food Processor,home appliances,India,PayPal,New Delhi,2,105.0,Ali Express,17506,Y,N/A,2020-04-27 12:36:34
7507,77,Abigail,5,Bluetooth Headphones,electronics,Germany,Debit Card,Hamburg,6,1284.0,Ebay,17507,Y,N/A,2020-10-13 06:28:55
7508,27,Brian,54,Mixer Grinder,home appliances,Germany,Debit Card,Hamburg,9,900.0,Ebay,17508,Y,N/A,2024-09-12 06:23:39
7509,32,Gina,11,Smart Speaker,electronics,Germany,Debit Card,Berlin,9,2700.0,Ebay,17509,Y,N/A,2021-10-02 07:59:44
7510,36,Kate,29,Sweater,clothing,USA,Debit Card,New York,1,37.0,Amazon,17510,Y,N/A,2023-12-25 17:02:49
7511,18,Steve,43,Air Conditioner,home appliances,UK,Debit Card,Manchester,3,228.0,Argos,17511,Y,N/A,2023-08-10 00:03:39
7512,20,Uma,72,Graphic Novel,books,India,PayPal,New Delhi,4,37.0,Ali Express,17512,N,Network error,2023-10-09 04:44:25
7513,51,Zoe,4,Smartwatch,electronics,Germany,Debit Card,Hamburg,2,400.0,Ebay,17513,N,Network Issue,2021-10-11 04:15:03
7514,54,Caleb,17,Graphics Card,electronics,USA,Credit Card,New York,13,3640.0,Amazon,17514,Y,N/A,2024-07-31 16:01:08
7515,88,Liam,86,Hockey Stick,sports,UK,Cryptocurrency,London,2,32.0,Argos,17515,Y,N/A,2021-06-13 03:53:22
7516,7,Henry,80,Soccer Ball,sports,UK,Debit Card,Manchester,4,136.0,Ebay,17516,Y,N/A,2022-11-29 03:13:23
7517,68,Riley,31,Socks,clothing,USA,Credit Card,LA,10,60.0,Amazon,17517,Y,N/A,2022-01-12 17:10:49
7518,64,Marcus,57,Iron,home appliances,USA,Debit Card,New York,13,1690.0,Amazon,17518,N,Incufficient Funds,2023-01-17 16:13:45
7519,67,Paige,26,Dress,clothing,USA,Debit Card,New York,1,45.0,Ebay,17519,N,Incufficient Funds,2020-07-18 18:57:49
7520,67,Paige,85,Baseball Glove,sports,Germany,Debit Card,Berlin,9,378.0,Ebay,17520,Y,N/A,2023-05-15 01:36:28
7521,33,Harry,23,Jacket,clothing,Germany,Debit Card,Hamburg,6,624.0,Ebay,17521,Y,N/A,2020-02-09 04:24:06
7522,32,Gina,74,Philosophy Book,books,UK,Cryptocurrency,London,5,185.0,Argos,17522,Y,N/A,2023-05-28 11:22:56
7523,58,Gavin,80,Soccer Ball,sports,UK,Cryptocurrency,London,1,34.0,Argos,17523,Y,N/A,2023-11-24 03:08:42
7524,99,Whitney,39,Pajamas,clothing,UK,Cryptocurrency,London,1,18.0,Argos,17524,Y,N/A,2022-01-02 01:10:59
7525,17,Rachel,71,Travel Guide,books,India,Debit Card,Mumbai,3,65.25,Ebay,17525,N,Network error,2020-05-04 09:13:31
7526,1,-1,29,_-,!@$@,USA,Credit Card,Null,,,Amazon,17526,N,Network Issue,2022-07-07 17:08:37
7527,52,Null,35,None,...,USA,Debit Card,-1,,,Amazon,17527,Y,N/A,2023-07-22 18:42:40
7528,33,Harry,75,Psychology Book,books,UK,Debit Card,Manchester,3,105.0,Argos,17528,Y,N/A,2020-01-17 02:49:29
7529,71,Ursula,83,Badminton Racket,sports,Germany,Debit Card,Berlin,6,246.0,Ebay,17529,Y,N/A,2022-10-13 06:56:15
7530,17,Rachel,45,Toaster,home appliances,USA,Credit Card,LA,4,992.0,Amazon,17530,Y,N/A,2022-07-25 01:01:23
7531,5,Fiona,89,Yoga Mat,sports,USA,Credit Card,LA,13,273.0,Amazon,17531,Y,N/A,2023-08-07 01:49:53
7532,97,Ulrika,28,Shorts,clothing,USA,Debit Card,New York,9,414.0,Ali Express,17532,N,Incufficient Funds,2023-07-08 08:25:51
7533,73,William,68,Fantasy Book,books,India,PayPal,Mumbai,4,36.0,Ali Express,17533,N,Network Issue,2021-03-23 20:59:04
7534,77,Abigail,89,Yoga Mat,sports,UK,Debit Card,Manchester,3,63.0,Ebay,17534,Y,N/A,2024-04-30 00:19:59
7535,26,Amanda,15,Keyboard,electronics,USA,Credit Card,LA,5,450.0,Amazon,17535,N,Incufficient Funds,2022-10-05 18:34:47
7536,53,Bella,78,DIY Guide,books,UK,Debit Card,Manchester,1,18.0,Ali Express,17536,Y,N/A,2021-10-06 00:06:30
7537,34,Isabelle,43,Air Conditioner,home appliances,USA,Debit Card,New York,5,380.0,Ali Express,17537,N,Insufficient Funds,2023-08-14 17:41:14
7538,88,Liam,77,Health and Fitness Book,books,Germany,Debit Card,Berlin,3,120.0,Ebay,17538,Y,N/A,2023-03-30 05:22:51
7539,20,Uma,4,Smartwatch,electronics,USA,Credit Card,LA,8,1600.0,Amazon,17539,Y,N/A,2024-04-05 19:38:07
7540,58,Gavin,12,Router,electronics,USA,Credit Card,LA,12,1200.0,Amazon,17540,Y,N/A,2024-06-20 17:36:07
7541,57,Felicity,22,Hoodie,clothing,USA,Debit Card,New York,13,299.0,Amazon,17541,N,Incufficient Funds,2020-04-11 18:07:51
7542,47,Vanessa,65,Self-Help Book,books,USA,Debit Card,New York,5,240.0,Ali Express,17542,Y,N/A,2022-09-24 18:37:04
7543,22,Wendy,72,Graphic Novel,books,UK,Cryptocurrency,London,5,185.0,Argos,17543,Y,N/A,2024-04-01 05:02:19
7544,38,Molly,46,Blender,home appliances,USA,Debit Card,New York,6,966.0,Ebay,17544,Y,N/A,2023-03-18 21:48:37
7545,60,Ivan,41,Washing Machine,home appliances,UK,Cryptocurrency,London,4,1600.0,Argos,17545,Y,N/A,2024-03-02 03:33:00
7546,2,Charlie,56,Juicer,home appliances,UK,Cryptocurrency,London,1,157.0,Argos,17546,Y,N/A,2020-08-27 01:45:41
7547,52,Adam,87,Table Tennis Paddle,sports,UK,Cryptocurrency,London,3,204.0,Argos,17547,Y,N/A,2024-10-04 01:57:29
7548,8,Irene,31,Socks,clothing,Germany,Debit Card,Hamburg,6,36.0,Ali Express,17548,N,Card Expired,2020-10-30 04:50:36
7549,84,Hugo,2,Tablet,electronics,USA,Credit Card,LA,13,7150.0,Amazon,17549,Y,N/A,2020-11-18 17:24:20
7550,73,William,29,Sweater,clothing,Germany,Debit Card,Hamburg,8,296.0,Ali Express,17550,Y,N/A,2020-07-23 05:44:32
7551,28,Chloe,11,Smart Speaker,electronics,Germany,Debit Card,Hamburg,6,1800.0,Ali Express,17551,Y,N/A,2022-12-22 05:14:22
7552,1,Bob,61,Science Fiction,books,USA,Debit Card,New York,10,190.0,Ebay,17552,Y,N/A,2021-08-02 18:36:51
7553,52,Adam,46,Blender,home appliances,UK,Cryptocurrency,London,4,644.0,Argos,17553,Y,N/A,2020-03-02 03:06:59
7554,89,_-,46,_-,...,Germany,Debit Card,...,,,Ebay,17554,Y,N/A,2020-02-04 13:51:00
7555,57,Felicity,35,Suit,clothing,Germany,Debit Card,Berlin,4,872.0,Ebay,17555,Y,N/A,2022-10-21 04:15:16
7556,10,Karen,36,Tie,clothing,USA,Credit Card,New York,13,325.0,Amazon,17556,Y,N/A,2024-03-13 18:27:07
7557,81,Eliza,59,Food Processor,home appliances,Germany,Debit Card,Berlin,6,1260.0,Ebay,17557,Y,N/A,2024-06-07 03:29:10
7558,98,Victor,67,Children's Book,books,UK,Debit Card,Manchester,5,485.0,Argos,17558,Y,N/A,2021-05-15 00:45:14
7559,61,Jenna,46,Blender,home appliances,UK,Cryptocurrency,London,1,161.0,Argos,17559,Y,N/A,2020-12-21 03:15:16
7560,13,Noah,21,Jeans,clothing,India,Debit Card,Mumbai,4,70.0,Ali Express,17560,Y,N/A,2022-09-28 11:24:49
7561,63,Laura,88,Golf Club,sports,USA,Credit Card,New York,1,14.0,Amazon,17561,Y,N/A,2023-04-08 16:33:37
